tweet_id,favorites,retweets
667495797102141441,505,259
667491009379606528,519,219
667470559035432960,248,94
667455448082227200,186,58
667453023279554560,301,85
667443425659232256,760,561
667437278097252352,441,228
667435689202614272,300,82
667405339315146752,454,215
667393430834667520,189,52
667369227918143488,353,157
667211855547486208,476,234
667200525029539841,600,255
667192066997374976,375,98
667188689915760640,726,393
667182792070062081,14001,5982
667177989038297088,185,54
667176164155375616,594,446
667174963120574464,236,78
667171260800061440,215,83
667165590075940865,2618,1102
667160273090932737,250,60
667152164079423490,46489,16420
667138269671505920,4491,2129
667119796878725120,321,124
667090893657276420,326,120
667073648344346624,390,115
667070482143944705,82,14
667065535570550784,161,42
667062181243039745,212,51
667044094246576128,180,48
667012601033924608,437,215
666996132027977728,235,86
666983947667116034,2478,945
666837028449972224,788,536
666835007768551424,203,77
666826780179869698,245,92
666817836334096384,496,241
666804364988780544,226,86
666786068205871104,732,470
666781792255496192,371,183
666776908487630848,336,167
666739327293083650,226,62
666701168228331520,418,210
666691418707132416,182,45
666649482315059201,1086,596
666644823164719104,224,77
666454714377183233,501,203
666447344410484738,98,18
666437273139982337,118,42
666435652385423360,157,50
666430724426358785,303,181
666428276349472768,157,78
666421158376562688,305,107
666418789513326592,114,43
666411507551481857,422,312
666407126856765440,100,34
666396247373291520,160,80
666373753744588802,176,86
666362758909284353,740,530
666353288456101888,207,71
666345417576210432,280,129
666337882303524864,184,85
666293911632134144,472,327
666287406224695296,139,62
666273097616637952,162,74
666268910803644416,96,32
666104133288665088,13694,6103
666102155909144576,73,11
666099513787052032,143,63
666094000022159362,156,68
666082916733198337,105,42
666073100786774016,304,148
666071193221509120,137,54
666063827256086533,452,201
666058600524156928,107,55
666057090499244032,274,129
666055525042405380,414,224
666051853826850816,1157,798
666050758794694657,126,55
666049248165822465,99,41
666044226329800704,279,134
666033412701032449,118,43
666029285002620928,121,44
666020888022790149,2470,475
